-1.094393134117126465e+00,-9.023585319519042969e-01,-7.024212479591369629e-01,8.878124952316284180e-01
1.302600383758544922e+00,-5.598151683807373047e-01,4.886065423488616943e-01,1.688422441482543945e+00
2.386230379343032837e-01,1.159036234021186829e-01,-1.236187338829040527e+00,-2.462410926818847656e+00
1.908872723579406738e+00,-2.450422942638397217e-01,1.583389043807983398e+00,6.777858734130859375e-01
-1.302736282348632812e+00,-3.559872508049011230e-01,-2.348230361938476562e+00,4.191472530364990234e-01
-1.136434674263000488e+00,-2.319414019584655762e-01,-1.401891112327575684e-01,1.011268615722656250e+00
1.136564493179321289e+00,7.877964973449707031e-01,1.117750525474548340e+00,2.262586653232574463e-01
1.323155522346496582e+00,9.979756474494934082e-01,1.062914252281188965e+00,6.461716890335083008e-01
-9.207096695899963379e-01,4.079058766365051270e-01,-2.883090376853942871e-01,-1.817901283502578735e-01
9.638109803199768066e-01,-1.960724830627441406e+00,-8.806314468383789062e-01,7.065633535385131836e-01
-4.054902195930480957e-01,-7.909263372421264648e-01,1.156777381896972656e+00,-2.902668416500091553e-01
-5.561032891273498535e-01,1.175722241401672363e+00,3.029427528381347656e-01,-1.333588361740112305e+00
2.017121613025665283e-01,1.389101147651672363e-03,-1.657103538513183594e+00,-5.650844573974609375e-01
-4.005010128021240234e-01,-1.745403558015823364e-01,-2.321289777755737305e+00,-5.837048292160034180e-01
2.472663074731826782e-01,1.421930193901062012e+00,-3.492615818977355957e-01,-6.524966359138488770e-01
1.071367263793945312e+00,-1.617616534233093262e+00,1.904864311218261719e-01,-2.073193192481994629e-01
9.004629850387573242e-01,-3.431467413902282715e-01,1.281877160072326660e+00,1.933859288692474365e-01
2.573723196983337402e-01,6.634370088577270508e-01,-1.413251161575317383e-01,-6.735207438468933105e-01
3.276526629924774170e-01,-8.622242808341979980e-01,-1.390909314155578613e+00,5.793341398239135742e-01
-7.241130471229553223e-01,4.161518514156341553e-01,-1.755766391754150391e+00,-9.769457578659057617e-01
5.445994138717651367e-01,-1.382922530174255371e-01,-9.818514585494995117e-01,1.783589243888854980e+00
-7.259053587913513184e-01,8.049746155738830566e-01,-3.389472067356109619e-01,4.034471213817596436e-01
6.366916894912719727e-01,-2.584591209888458252e-01,-6.455759406089782715e-01,7.821453809738159180e-01
3.939677178859710693e-01,-2.085970878601074219e+00,1.363381862640380859e+00,1.166317105293273926e+00
1.441888045519590378e-02,-6.392585039138793945e-01,2.363629817962646484e+00,-1.029418826103210449e+00
1.300622224807739258e-01,1.068377494812011719e+00,-1.661444664001464844e+00,-1.113175988197326660e+00
2.106477975845336914e+00,3.324453830718994141e-01,2.067544907331466675e-01,-8.340126872062683105e-01
2.285088300704956055e+00,-1.230169653892517090e+00,-8.571356534957885742e-01,1.302836418151855469e+00
-1.025298953056335449e+00,-4.426940083503723145e-01,7.760219573974609375e-01,-7.514821290969848633e-01
1.039603471755981445e+00,7.551297545433044434e-01,6.237827539443969727e-01,-1.586482524871826172e+00
-1.612544655799865723e+00,-6.220765411853790283e-02,1.374890208244323730e+00,-1.419033527374267578e+00
-7.438737154006958008e-01,-1.927290916442871094e+00,1.619597673416137695e+00,8.922088146209716797e-01
-8.169127106666564941e-01,-2.014629989862442017e-01,2.349730283021926880e-01,-3.707836866378784180e-01
-1.689556717872619629e+00,-8.281674385070800781e-01,6.273815035820007324e-02,-1.427579879760742188e+00
9.341462515294551849e-03,-1.802498221397399902e+00,-5.778139829635620117e-02,6.558360457420349121e-01
-6.212510168552398682e-02,-1.413109898567199707e+00,-1.418754220008850098e+00,8.812006115913391113e-01
2.026975750923156738e-01,4.787426888942718506e-01,-3.869013786315917969e-01,5.080944299697875977e-01
-2.640403807163238525e-02,-1.593313097953796387e+00,7.331708669662475586e-01,2.769680619239807129e-01
2.168055057525634766e+00,2.640342414379119873e-01,8.339560627937316895e-01,-2.965391874313354492e-01
3.678025305271148682e-01,-3.677086830139160156e-01,1.196895614266395569e-01,8.251681327819824219e-01
-4.743419885635375977e-01,-3.174554109573364258e-01,-3.671720623970031738e-01,-1.508505821228027344e+00
3.799486458301544189e-01,-1.835085630416870117e+00,4.169153571128845215e-01,1.073042988777160645e+00
7.667619585990905762e-01,1.240370273590087891e+00,2.716829776763916016e-01,1.461511373519897461e+00
-7.055335640907287598e-01,-2.610628604888916016e-01,-6.932665109634399414e-01,2.553699016571044922e-01
1.073075160384178162e-01,8.571414947509765625e-01,-1.287260770797729492e+00,-6.106501221656799316e-01
-9.123501777648925781e-01,-1.305813193321228027e+00,2.072558701038360596e-01,7.632758617401123047e-01
5.421136617660522461e-01,8.195320367813110352e-01,3.155843019485473633e-01,1.344906926155090332e+00
2.560901641845703125e-01,9.782234430313110352e-01,-4.682997167110443115e-01,4.915120303630828857e-01
-1.039412140846252441e+00,-2.145245969295501709e-01,4.583680629730224609e-01,-1.080894172191619873e-01
-4.390747845172882080e-01,-1.785808056592941284e-01,-1.468846559524536133e+00,6.838631629943847656e-02
-1.468441039323806763e-01,1.375051975250244141e+00,5.105227828025817871e-01,-1.861170083284378052e-01
-1.221912384033203125e+00,-3.248440027236938477e-01,-8.916351795196533203e-01,-7.264418601989746094e-01
4.592875540256500244e-01,-4.295142590999603271e-01,7.854451537132263184e-01,2.155291885137557983e-01
1.524300336837768555e+00,-4.447703808546066284e-02,1.354475021362304688e+00,1.899562478065490723e-01
-9.300446510314941406e-01,1.207926869392395020e+00,1.334767580032348633e+00,1.260153532028198242e+00
1.334370493888854980e+00,-4.527708888053894043e-01,7.956019043922424316e-01,1.117628812789916992e+00
2.964063644409179688e+00,-7.384371757507324219e-02,1.051110506057739258e+00,1.391183972358703613e+00
4.888350069522857666e-01,-6.795243173837661743e-02,9.579766392707824707e-01,3.868776559829711914e-01
5.687047243118286133e-01,-1.535694599151611328e-01,1.600856930017471313e-01,-9.647481441497802734e-01
3.725106269121170044e-02,6.982983946800231934e-01,1.969518661499023438e-01,-1.677943110466003418e+00
-8.744908571243286133e-01,6.257828325033187866e-02,2.990501821041107178e-01,8.163952827453613281e-01
-4.630083739757537842e-01,-1.486309647560119629e+00,-1.116567730903625488e+00,1.015217304229736328e-01
4.206022322177886963e-01,8.837710022926330566e-01,9.687299728393554688e-01,-4.409654438495635986e-01
1.136673092842102051e+00,-4.237939715385437012e-01,3.070471584796905518e-01,-9.116455912590026855e-02
1.143983244895935059e+00,6.408277750015258789e-01,8.500605821609497070e-01,-1.072852134704589844e+00
-2.075258970260620117e+00,9.767049551010131836e-01,-1.289249300956726074e+00,-4.666410386562347412e-01
-1.315151095390319824e+00,6.721881777048110962e-02,-4.617796242237091064e-01,-9.733231067657470703e-01
5.045357346534729004e-01,-3.261868000030517578e+00,1.719640374183654785e+00,1.765554666519165039e+00
-2.526102364063262939e-01,1.064661890268325806e-01,1.148430705070495605e+00,5.055041909217834473e-01
6.981015801429748535e-01,-1.686236619949340820e+00,-8.473753929138183594e-01,9.288499355316162109e-01
1.778753399848937988e+00,-8.874608278274536133e-01,-9.411678910255432129e-01,-3.094285130500793457e-01
-2.570822089910507202e-02,1.712496280670166016e+00,-2.829719781875610352e-01,8.767909556627273560e-02
-5.023332834243774414e-01,-1.047097682952880859e+00,8.176264762878417969e-01,-1.148824930191040039e+00
-1.515800356864929199e+00,-1.395791172981262207e+00,-1.806502342224121094e+00,-2.326209545135498047e+00
1.136582493782043457e+00,-8.454720377922058105e-01,1.649950981140136719e+00,9.232749342918395996e-01
-2.966233491897583008e+00,3.401599228382110596e-01,-5.295701026916503906e-01,-1.641867160797119141e+00
-4.264094829559326172e-01,-8.781042695045471191e-01,3.713048994541168213e-01,4.251840710639953613e-02
-1.807917237281799316e+00,1.451717257499694824e+00,8.534045219421386719e-01,-4.892760515213012695e-02
-3.675737651064991951e-03,6.269990801811218262e-01,4.356555938720703125e-01,3.292820751667022705e-01
-1.427782792598009109e-02,1.077287554740905762e+00,-5.407009124755859375e-01,-3.490453362464904785e-01
-7.120386362075805664e-01,-1.661070346832275391e+00,3.395287692546844482e-02,-1.698192954063415527e-02
1.304191827774047852e+00,2.703481912612915039e-01,-2.333072721958160400e-01,1.579475760459899902e+00
1.270055651664733887e+00,-6.548157334327697754e-01,1.308515429496765137e+00,1.208325147628784180e+00
2.676402628421783447e-01,-5.171307325363159180e-01,2.631188929080963135e-01,5.637632012367248535e-01
1.272675514221191406e+00,-9.217601418495178223e-01,5.189240574836730957e-01,6.733691692352294922e-02
-6.865578144788742065e-02,9.163873642683029175e-02,-4.495342671871185303e-01,6.001498103141784668e-01
2.049174457788467407e-01,8.572930693626403809e-01,-9.505416154861450195e-01,-9.203813076019287109e-01
-4.213070869445800781e-01,-1.096259593963623047e+00,-1.320082426071166992e+00,5.574584007263183594e-03
5.861700177192687988e-01,5.734796524047851562e-01,-8.081245422363281250e-01,-4.217149019241333008e-01
2.500977993011474609e+00,1.510210156440734863e+00,6.657705307006835938e-01,1.721443772315979004e+00
-1.477761745452880859e+00,7.456774711608886719e-01,-4.859692156314849854e-01,-1.091544628143310547e+00
1.284975409507751465e+00,-2.403389453887939453e+00,2.061098814010620117e+00,2.157833337783813477e+00
6.458667516708374023e-01,-1.002013683319091797e+00,1.698555052280426025e-02,-1.158931851387023926e-01
1.124224543571472168e+00,4.825000464916229248e-02,3.817796707153320312e-03,5.619580149650573730e-01
-7.465088367462158203e-01,2.982360422611236572e-01,-2.041022479534149170e-01,-9.254151582717895508e-01
-6.530288606882095337e-02,-2.384419292211532593e-01,-5.832027196884155273e-01,-2.673472166061401367e-01
5.539147853851318359e-01,1.850302815437316895e+00,-6.262838244438171387e-01,-9.584373831748962402e-01
-8.284273743629455566e-01,-4.741367697715759277e-01,-5.334526300430297852e-02,4.264684319496154785e-01
-1.106487512588500977e+00,1.374791622161865234e+00,-1.046082973480224609e-01,-1.696238398551940918e+00
3.995445072650909424e-01,-2.036122798919677734e+00,-2.287688255310058594e-01,1.553851842880249023e+00
1.862160563468933105e+00,-9.311938285827636719e-01,8.960217237472534180e-01,1.737990379333496094e+00
-3.377401828765869141e-01,-8.928371667861938477e-01,-1.011722683906555176e+00,-1.132926225662231445e+00
-1.802453994750976562e+00,-3.356234431266784668e-01,3.701115250587463379e-01,-7.166384458541870117e-01
8.350783586502075195e-01,1.949342787265777588e-01,3.039635717868804932e-01,-5.552754402160644531e-01
-3.139022588729858398e-01,7.358245253562927246e-01,-1.095738649368286133e+00,-1.407531052827835083e-01
-2.079890489578247070e+00,1.969933152198791504e+00,4.068175554275512695e-01,-1.931350469589233398e+00
1.749982357025146484e+00,-3.809425830841064453e-01,-1.890098303556442261e-01,2.015991687774658203e+00
-5.137500762939453125e-01,-1.717504709959030151e-01,-5.261965095996856689e-02,-6.658145189285278320e-01
4.858386814594268799e-01,1.113436341285705566e+00,2.225910723209381104e-01,-9.643211364746093750e-01
6.634011864662170410e-01,3.462052047252655029e-01,4.643564671277999878e-02,-7.537181973457336426e-01
3.041574358940124512e-01,-1.178568601608276367e+00,-1.444805622100830078e+00,1.076924681663513184e+00
5.008391141891479492e-01,4.910388886928558350e-01,-9.995276927947998047e-01,2.232292294502258301e-01
-3.553023338317871094e-01,3.710569739341735840e-01,-2.244355380535125732e-01,-6.039960384368896484e-01
1.391856074333190918e+00,-2.758086323738098145e-01,1.537890672683715820e+00,-1.783480644226074219e-01
2.343830168247222900e-01,-2.010869264602661133e+00,-1.005074858665466309e+00,6.654665470123291016e-01
4.912489950656890869e-01,-5.931416749954223633e-01,7.250323295593261719e-01,-2.208836376667022705e-01
5.660113096237182617e-01,-1.208624362945556641e+00,-6.524398922920227051e-01,-1.293043345212936401e-01
-2.191997319459915161e-01,-1.042204380035400391e+00,3.856749832630157471e-01,8.869533240795135498e-02
5.644785761833190918e-01,9.842634201049804688e-01,2.150659322738647461e+00,-6.605601310729980469e-01
9.030464291572570801e-01,3.684303760528564453e-01,7.986512780189514160e-01,1.301313400268554688e+00
1.091531038284301758e+00,1.972231864929199219e+00,-1.648820638656616211e+00,-8.300862908363342285e-01
-8.320112228393554688e-01,2.036713659763336182e-01,-1.024445295333862305e+00,1.172967553138732910e-01
-9.235695749521255493e-02,-1.335639357566833496e-01,7.869921326637268066e-01,-1.160053610801696777e+00
-3.045048564672470093e-02,1.818628236651420593e-02,-1.314342856407165527e+00,2.337931096553802490e-01
-4.185010492801666260e-02,-4.894582182168960571e-02,1.160579204559326172e+00,1.013490036129951477e-01
-3.494521975517272949e-01,-2.125207662582397461e+00,3.445376753807067871e-01,1.583268642425537109e+00
2.364004552364349365e-01,8.920609951019287109e-01,9.851068258285522461e-02,2.375537753105163574e-01
-3.292578756809234619e-01,5.192659497261047363e-01,-9.167460203170776367e-01,-1.120791554450988770e+00
2.877747118473052979e-01,-1.162349700927734375e+00,3.501354157924652100e-01,1.286761999130249023e+00
-1.011583685874938965e+00,-1.744358062744140625e+00,1.488050580024719238e+00,-7.936521172523498535e-01
2.578692138195037842e-01,3.137848079204559326e-01,-7.519244551658630371e-01,1.447190403938293457e+00
2.339399233460426331e-02,1.635540843009948730e+00,9.101029038429260254e-01,-7.228208780288696289e-01
-6.635346412658691406e-01,-7.088670730590820312e-01,-3.137148022651672363e-01,-4.189871549606323242e-01
4.940399527549743652e-01,1.183932662010192871e+00,-1.861239671707153320e-01,1.781647682189941406e+00
1.509839177131652832e+00,-2.324014306068420410e-01,1.137189388275146484e+00,1.097296953201293945e+00
8.368734121322631836e-01,1.592768192291259766e+00,1.713198781013488770e+00,4.909246563911437988e-01
-7.446783185005187988e-01,3.847880959510803223e-01,-1.627196192741394043e+00,-5.517973899841308594e-01
7.875243425369262695e-01,9.307987689971923828e-01,-1.032714486122131348e+00,-2.490064501762390137e-02
1.371502399444580078e+00,-3.618057072162628174e-01,1.390403866767883301e+00,9.540590047836303711e-01
-1.666474819183349609e+00,-1.573856830596923828e+00,-7.195760309696197510e-02,-7.365572452545166016e-02
-1.179538011550903320e+00,4.572153389453887939e-01,5.597380995750427246e-01,4.622769355773925781e-02
-1.791992932558059692e-01,-9.978783130645751953e-02,7.457811236381530762e-01,-6.043626368045806885e-02
-1.553038597106933594e+00,-1.461757302284240723e+00,3.445644974708557129e-01,9.287483096122741699e-01
1.061359867453575134e-01,1.994711875915527344e+00,1.634067654609680176e+00,2.740477919578552246e-01
3.717998862266540527e-01,6.042903065681457520e-01,5.914844870567321777e-01,2.852765619754791260e-01
-7.509954571723937988e-01,-5.517657399177551270e-01,1.282215833663940430e+00,3.230048716068267822e-01
-1.428358793258666992e+00,7.048549056053161621e-01,3.185982704162597656e-01,-4.562073349952697754e-01
-7.530841827392578125e-01,-1.318958163261413574e+00,1.063035279512405396e-01,2.976371049880981445e-01
9.467372894287109375e-01,-2.367327660322189331e-01,2.888498306274414062e-01,-1.414234042167663574e+00
5.845502391457557678e-02,1.967063546180725098e-01,-1.494888067245483398e+00,3.655725419521331787e-01
1.308055043220520020e+00,1.491545140743255615e-02,1.410208225250244141e+00,6.759541630744934082e-01
-7.815161347389221191e-01,-4.338244199752807617e-01,-1.498760700225830078e+00,-3.398260176181793213e-01
-7.590692043304443359e-01,-8.715231418609619141e-01,-1.657140254974365234e+00,-1.195947378873825073e-01
1.956253170967102051e+00,5.665143132209777832e-01,1.539788842201232910e-01,1.910641670227050781e+00
5.061829090118408203e-01,-1.580052018165588379e+00,-3.105263710021972656e-01,2.137167692184448242e+00
6.574885249137878418e-01,1.391372919082641602e+00,5.223737359046936035e-01,-8.098199367523193359e-01
1.033457636833190918e+00,1.965829432010650635e-01,1.201250553131103516e+00,5.861545205116271973e-01
-7.948280870914459229e-02,-3.235680460929870605e-01,1.333962082862854004e-01,1.478690654039382935e-02
-1.146257221698760986e-01,-1.298916935920715332e+00,7.778054475784301758e-01,5.618306994438171387e-01
3.215690255165100098e-01,-3.108023107051849365e-01,-2.486029714345932007e-01,6.021366119384765625e-01
1.038488388061523438e+00,-2.281228542327880859e+00,6.205630302429199219e-01,3.538597524166107178e-01
7.433795928955078125e-01,1.091289758682250977e+00,-1.479017853736877441e+00,6.527249813079833984e-01
1.581114679574966431e-01,8.855168223381042480e-01,-1.819829940795898438e+00,-3.651627153158187866e-02
-4.250786602497100830e-01,1.135721921920776367e+00,1.051212430000305176e+00,-1.462425708770751953e+00
2.813058160245418549e-02,2.203721851110458374e-01,1.283480286598205566e+00,1.198232322931289673e-01
-8.858829736709594727e-01,1.930379271507263184e+00,-1.042774915695190430e+00,-7.588075399398803711e-01
-6.274904012680053711e-01,3.124388754367828369e-01,4.144770503044128418e-01,9.145705699920654297e-01
-6.672007441520690918e-01,-2.169468104839324951e-01,-1.621817708015441895e+00,1.372644305229187012e-02
-7.258725166320800781e-01,5.143405199050903320e-01,-1.230684742331504822e-01,1.943775117397308350e-01
-7.071147561073303223e-01,-4.120618999004364014e-01,-2.066315174102783203e+00,-2.552007734775543213e-01
-1.827786684036254883e+00,-4.535283744335174561e-01,3.790270984172821045e-01,-5.362259149551391602e-01
2.582703828811645508e+00,3.300380706787109375e-01,1.089416623115539551e+00,1.409556388854980469e+00
1.645346045494079590e+00,2.952997386455535889e-02,-7.286370396614074707e-01,6.330703496932983398e-01
-8.820674568414688110e-02,4.289820194244384766e-01,-8.710225224494934082e-01,-6.647186875343322754e-01
-5.518468618392944336e-01,9.179915189743041992e-01,-6.215955317020416260e-02,1.213542819023132324e+00
-5.171270370483398438e-01,1.496152639389038086e+00,3.315168023109436035e-01,3.855033218860626221e-02
9.954032301902770996e-01,2.233079195022583008e+00,-7.811686396598815918e-02,-5.966421365737915039e-01
-1.322471737861633301e+00,-6.770893931388854980e-03,-2.063349008560180664e+00,1.128898859024047852e-01
-7.769192457199096680e-01,-1.289042711257934570e+00,-1.091004610061645508e-01,2.625123739242553711e+00
-3.924297988414764404e-01,1.731575369834899902e+00,-1.404267787933349609e+00,6.105198264122009277e-01
3.314653396606445312e+00,-1.122751832008361816e+00,9.927701950073242188e-01,4.189134597778320312e+00
-2.285119444131851196e-01,2.616831779479980469e+00,8.128127455711364746e-01,-1.705840587615966797e+00
1.095457315444946289e+00,-6.737403273582458496e-01,1.198692321777343750e+00,2.285826057195663452e-01
-1.118175148963928223e+00,-2.467046082019805908e-01,-3.730435669422149658e-01,3.585540950298309326e-01
3.903035223484039307e-01,-3.712837696075439453e-01,-7.604469060897827148e-01,6.215110421180725098e-03
-1.398800015449523926e-01,1.212779432535171509e-01,-2.260474264621734619e-01,-1.245686054229736328e+00
-2.697011470794677734e+00,2.591621875762939453e-02,-1.527338624000549316e+00,-3.399679064750671387e-01
1.510182619094848633e-01,-2.817839860916137695e+00,1.385270059108734131e-01,1.099913001060485840e+00
2.572574913501739502e-01,6.637039184570312500e-01,4.037841260433197021e-01,8.156614303588867188e-01
2.927614927291870117e+00,-8.946027159690856934e-01,8.519183397293090820e-01,2.712022304534912109e+00
-4.300629496574401855e-01,9.730181694030761719e-01,-6.548146009445190430e-01,2.746948003768920898e-01
1.621171355247497559e+00,7.319262027740478516e-01,1.758892655372619629e+00,4.379447996616363525e-01
-1.831250190734863281e+00,1.359647065401077271e-01,-4.995584785938262939e-01,-1.303350687026977539e+00
1.882238388061523438e+00,-2.172839403152465820e+00,2.451303601264953613e-02,2.847956180572509766e+00
5.229026675224304199e-01,1.010085046291351318e-01,6.241393685340881348e-01,-2.507826089859008789e-01
-9.969785064458847046e-02,-9.264494180679321289e-01,1.108230233192443848e+00,-3.924511075019836426e-01
-6.947367638349533081e-02,-1.549185365438461304e-01,-1.332592844963073730e+00,5.517487525939941406e-01
1.544742465019226074e+00,-3.250556588172912598e-01,1.280485689640045166e-01,8.065274357795715332e-01
-3.929872751235961914e+00,7.438198328018188477e-01,-2.118375778198242188e+00,-2.401489734649658203e+00
7.807257175445556641e-01,1.349130630493164062e+00,8.418654203414916992e-01,-5.706554651260375977e-01
6.363457441329956055e-01,-1.342425942420959473e-01,-6.066097617149353027e-01,2.806411981582641602e-01
-6.555089950561523438e-01,1.127616405487060547e+00,-1.812291264533996582e+00,-1.837154507637023926e+00
-3.730664849281311035e-01,2.668472826480865479e-01,1.502147793769836426e+00,-4.885251522064208984e-01
-1.722607493400573730e+00,2.290396392345428467e-01,-9.639551639556884766e-01,-8.880665302276611328e-01
-1.093152165412902832e+00,6.247143745422363281e-01,6.759820580482482910e-01,-2.267933338880538940e-01
5.214582085609436035e-01,1.770856380462646484e-01,7.992230653762817383e-01,-7.240537405014038086e-01
-1.061202645301818848e+00,1.494729518890380859e+00,-9.454449415206909180e-01,-1.189473152160644531e+00
5.728418827056884766e-01,-1.991939395666122437e-01,-1.626869678497314453e+00,9.356952905654907227e-01
1.228860259056091309e+00,-9.948221445083618164e-01,1.004912972450256348e+00,1.450567483901977539e+00
-1.806645467877388000e-02,-6.835334300994873047e-01,4.986382722854614258e-01,-1.105251669883728027e+00
4.172983765602111816e-01,1.004371404647827148e+00,-3.937521874904632568e-01,-1.398422718048095703e-01
-1.432909727096557617e+00,-3.757433891296386719e-01,-1.365506172180175781e+00,7.517057657241821289e-01
-3.087106645107269287e-01,1.479695320129394531e+00,-7.662949562072753906e-01,2.882532179355621338e-01
3.253388404846191406e-01,7.852705717086791992e-01,7.032016664743423462e-02,-9.442493319511413574e-02
1.035460233688354492e+00,2.138888537883758545e-01,-4.016420990228652954e-02,2.088723659515380859e+00
7.775657773017883301e-01,-1.785401821136474609e+00,4.998639225959777832e-01,2.278170585632324219e+00
-1.031546592712402344e+00,-7.649409770965576172e-01,-1.826670169830322266e+00,3.179620802402496338e-01
-1.499575972557067871e+00,-1.111577391624450684e+00,8.436123132705688477e-01,-1.299578666687011719e+00
5.344209671020507812e-01,-2.265100479125976562e+00,-6.440716981887817383e-02,1.710475564002990723e+00
-7.256130576133728027e-01,9.093404412269592285e-01,-1.106470346450805664e+00,4.387054741382598877e-01
1.558715343475341797e+00,-3.464329838752746582e-01,1.601447343826293945e+00,2.641569375991821289e-01
1.904505729675292969e+00,-1.025187522172927856e-01,-1.135517358779907227e+00,3.230627477169036865e-01
8.393036723136901855e-01,-1.684165298938751221e-01,-2.200907096266746521e-02,1.160651296377182007e-01
1.813229322433471680e+00,-4.215903878211975098e-01,2.925535738468170166e-01,1.140781879425048828e+00
-1.241792082786560059e+00,5.223459601402282715e-01,1.951017260551452637e+00,-3.946956396102905273e-01
2.747655510902404785e-01,-2.874798774719238281e-01,4.256153106689453125e-01,8.081081509590148926e-01
-1.069297671318054199e+00,5.729606151580810547e-01,3.540094792842864990e-01,-2.129384994506835938e+00
1.895130276679992676e+00,1.408183723688125610e-01,-2.952229380607604980e-01,7.907964587211608887e-01
-2.041624784469604492e+00,-6.456579267978668213e-02,9.722808599472045898e-01,-1.160866022109985352e+00
-1.488457560539245605e+00,9.560679793357849121e-01,1.148842573165893555e+00,-8.488374948501586914e-01
1.251687645912170410e+00,-1.412781357765197754e+00,6.696966290473937988e-01,1.154206275939941406e+00
2.607813179492950439e-01,-3.479488492012023926e-01,1.695547819137573242e+00,-6.495211124420166016e-01
-7.010023593902587891e-01,-8.722891211509704590e-01,5.733526349067687988e-01,-7.616875171661376953e-01
-3.502321839332580566e-01,1.296036839485168457e+00,-1.532964706420898438e-01,-6.125214695930480957e-02
2.325529903173446655e-01,-3.222094774246215820e-01,-2.798924744129180908e-01,-1.307187378406524658e-01
-1.987597644329071045e-01,7.164041996002197266e-01,7.819611430168151855e-01,-1.056328058242797852e+00
-4.323211610317230225e-01,1.346019029617309570e+00,-7.432367801666259766e-01,-2.809985160827636719e+00
-1.134548150002956390e-02,1.608580946922302246e+00,-7.012263536453247070e-01,-1.292536616325378418e+00
5.600165724754333496e-01,1.726408839225769043e+00,3.075696527957916260e-02,-1.085870027542114258e+00
-3.233291804790496826e-01,-1.983024626970291138e-01,1.683088988065719604e-01,7.928022742271423340e-02
-1.129164218902587891e+00,5.641858577728271484e-01,1.921135932207107544e-01,8.275645971298217773e-01
-1.906628757715225220e-01,4.658335149288177490e-01,1.105646193027496338e-01,-1.684401035308837891e-01
-2.000748217105865479e-01,-2.062989950180053711e+00,-5.155367255210876465e-01,2.918784916400909424e-01
-2.054619640111923218e-01,-6.379750370979309082e-01,3.295049667358398438e-01,-1.113333329558372498e-01
-1.040093183517456055e+00,-1.543070793151855469e+00,-1.214414358139038086e+00,1.550377011299133301e-01
-2.463269978761672974e-01,7.974147200584411621e-01,-1.959935665130615234e+00,-6.855520606040954590e-01
5.383456349372863770e-01,4.968289136886596680e-01,2.461558431386947632e-01,7.566865682601928711e-01
-4.076868891716003418e-01,-7.537585496902465820e-01,2.934821844100952148e-01,-9.135469794273376465e-01
9.254966378211975098e-01,-6.386207044124603271e-02,6.525633931159973145e-01,-3.621453642845153809e-01
